Year,UNIT_MEASURE,AGE,Sex,Cause_of_death,Value
2009,NUMBER,50-54,M,certain_conditions_originating,0
2009,NUMBER,50-54,M,mental_and_behavioural_disorders,3
2009,NUMBER,50-54,M,injuries_poisoning_and_consequences,41
2009,NUMBER,50-54,M,diseases_of_the_circulatory,239
2009,NUMBER,50-54,M,neoplasms,185
2009,NUMBER,50-54,M,symptoms_signs_and_abnormal,32
2009,NUMBER,50-54,M,diseases_of_the_digestive,31
2009,NUMBER,50-54,M,unknown,12
2009,NUMBER,50-54,M,diseases_of_the_respiratory,12
2009,NUMBER,50-54,M,endocrine_metabolic_and_nutritional,17
2009,NUMBER,50-54,M,infectious_and_parasitic,10
2009,NUMBER,50-54,M,diseases_of_the_genitourinary,6
2009,NUMBER,50-54,M,diseases_of_the_nervous,5
2009,NUMBER,50-54,F,certain_conditions_originating,0
2009,NUMBER,50-54,F,diseases_of_the_skin,0
2009,NUMBER,50-54,F,pregnancy_childbirth_and_the,0
2009,NUMBER,50-54,F,diseases_of_the_blood,0
2009,NUMBER,50-54,F,diseases_of_the_musculoskeletal,0
2009,NUMBER,50-54,F,factors_influencing_health_status,0
2009,NUMBER,50-54,F,infectious_and_parasitic,1
2009,NUMBER,50-54,F,mental_and_behavioural_disorders,1
2009,NUMBER,50-54,F,congenital_malformations_deformations,1
2009,NUMBER,50-54,F,unknown,2
2009,NUMBER,50-54,F,endocrine_metabolic_and_nutritional,3
2009,NUMBER,50-54,F,diseases_of_the_nervous,3
2009,NUMBER,50-54,F,diseases_of_the_genitourinary,4
2009,NUMBER,50-54,F,diseases_of_the_respiratory,7
2009,NUMBER,50-54,F,diseases_of_the_circulatory,74
2009,NUMBER,50-54,F,diseases_of_the_digestive,10
2009,NUMBER,50-54,F,symptoms_signs_and_abnormal,16
2009,NUMBER,50-54,F,injuries_poisoning_and_consequences,17
2009,NUMBER,50-54,F,neoplasms,127
2009,NUMBER,55-59,_T,certain_conditions_originating,0
2009,NUMBER,55-59,_T,diseases_of_the_skin,0
2009,NUMBER,55-59,_T,congenital_malformations_deformations,0
2009,NUMBER,55-59,_T,pregnancy_childbirth_and_the,0
2009,NUMBER,55-59,_T,diseases_of_the_blood,0
2009,NUMBER,55-59,_T,diseases_of_the_musculoskeletal,1
2009,NUMBER,55-59,_T,factors_influencing_health_status,1
2009,NUMBER,55-59,_T,mental_and_behavioural_disorders,8
2009,NUMBER,55-59,_T,infectious_and_parasitic,12
2009,NUMBER,55-59,_T,diseases_of_the_genitourinary,22
2009,NUMBER,55-59,_T,endocrine_metabolic_and_nutritional,48
2009,NUMBER,55-59,_T,diseases_of_the_respiratory,24
2009,NUMBER,55-59,_T,unknown,29
2009,NUMBER,55-59,_T,diseases_of_the_digestive,48
2009,NUMBER,55-59,_T,symptoms_signs_and_abnormal,57
2009,NUMBER,55-59,_T,neoplasms,429
2009,NUMBER,55-59,_T,diseases_of_the_circulatory,518
2009,NUMBER,55-59,_T,injuries_poisoning_and_consequences,61
2009,NUMBER,55-59,_T,diseases_of_the_nervous,7
2009,NUMBER,55-59,M,factors_influencing_health_status,0
2009,NUMBER,55-59,M,pregnancy_childbirth_and_the,0
2009,NUMBER,55-59,M,diseases_of_the_blood,0
2009,NUMBER,55-59,M,diseases_of_the_musculoskeletal,0
2009,NUMBER,55-59,M,congenital_malformations_deformations,0
2009,NUMBER,55-59,M,diseases_of_the_skin,0
2009,NUMBER,55-59,M,certain_conditions_originating,0
2009,NUMBER,55-59,M,diseases_of_the_nervous,3
2009,NUMBER,55-59,M,injuries_poisoning_and_consequences,47
2009,NUMBER,55-59,M,diseases_of_the_circulatory,354
2009,NUMBER,55-59,M,neoplasms,275
2009,NUMBER,55-59,M,symptoms_signs_and_abnormal,45
2009,NUMBER,55-59,M,diseases_of_the_digestive,35
2009,NUMBER,55-59,M,unknown,20
2009,NUMBER,55-59,M,diseases_of_the_respiratory,18
2009,NUMBER,55-59,M,endocrine_metabolic_and_nutritional,25
2009,NUMBER,55-59,M,diseases_of_the_genitourinary,14
2009,NUMBER,55-59,M,infectious_and_parasitic,9
2009,NUMBER,55-59,M,mental_and_behavioural_disorders,5
2009,NUMBER,55-59,F,certain_conditions_originating,0
2009,NUMBER,55-59,F,diseases_of_the_skin,0
2009,NUMBER,55-59,F,congenital_malformations_deformations,0
2009,NUMBER,55-59,F,pregnancy_childbirth_and_the,0
2009,NUMBER,55-59,F,diseases_of_the_blood,0
2009,NUMBER,55-59,F,diseases_of_the_musculoskeletal,1
2009,NUMBER,55-59,F,factors_influencing_health_status,1
2009,NUMBER,55-59,F,infectious_and_parasitic,3
2009,NUMBER,55-59,F,mental_and_behavioural_disorders,3
2009,NUMBER,55-59,F,diseases_of_the_nervous,4
2009,NUMBER,55-59,F,diseases_of_the_respiratory,6
2009,NUMBER,55-59,F,unknown,9
2009,NUMBER,55-59,F,endocrine_metabolic_and_nutritional,23
2009,NUMBER,55-59,F,diseases_of_the_circulatory,164
2009,NUMBER,55-59,F,diseases_of_the_digestive,13
2009,NUMBER,55-59,F,diseases_of_the_genitourinary,8
2009,NUMBER,55-59,F,symptoms_signs_and_abnormal,12
2009,NUMBER,55-59,F,injuries_poisoning_and_consequences,14
2009,NUMBER,55-59,F,neoplasms,154
2009,NUMBER,60-64,_T,certain_conditions_originating,0
2009,NUMBER,60-64,_T,congenital_malformations_deformations,0
2009,NUMBER,60-64,_T,pregnancy_childbirth_and_the,0
2009,NUMBER,60-64,_T,factors_influencing_health_status,0
2009,NUMBER,60-64,_T,diseases_of_the_skin,1
2009,NUMBER,60-64,_T,diseases_of_the_musculoskeletal,1
2009,NUMBER,60-64,_T,mental_and_behavioural_disorders,2
2009,NUMBER,60-64,_T,diseases_of_the_blood,3
2009,NUMBER,60-64,_T,diseases_of_the_nervous,13
2009,NUMBER,60-64,_T,diseases_of_the_genitourinary,24
2009,NUMBER,60-64,_T,endocrine_metabolic_and_nutritional,66
2009,NUMBER,60-64,_T,diseases_of_the_respiratory,33
2009,NUMBER,60-64,_T,unknown,35
2009,NUMBER,60-64,_T,diseases_of_the_digestive,52
2009,NUMBER,60-64,_T,symptoms_signs_and_abnormal,64
2009,NUMBER,60-64,_T,neoplasms,444
2009,NUMBER,60-64,_T,diseases_of_the_circulatory,638
2009,NUMBER,60-64,_T,injuries_poisoning_and_consequences,38
2009,NUMBER,60-64,_T,infectious_and_parasitic,6
2009,NUMBER,60-64,M,factors_influencing_health_status,0
2009,NUMBER,60-64,M,pregnancy_childbirth_and_the,0
2009,NUMBER,60-64,M,diseases_of_the_musculoskeletal,0
2009,NUMBER,60-64,M,congenital_malformations_deformations,0
2009,NUMBER,60-64,M,certain_conditions_originating,0
2009,NUMBER,60-64,M,diseases_of_the_blood,1
2009,NUMBER,60-64,M,mental_and_behavioural_disorders,1
2009,NUMBER,60-64,M,diseases_of_the_skin,1
2009,NUMBER,60-64,M,infectious_and_parasitic,3
2009,NUMBER,60-64,M,injuries_poisoning_and_consequences,30
2009,NUMBER,60-64,M,diseases_of_the_circulatory,405
2009,NUMBER,60-64,M,neoplasms,300
2009,NUMBER,60-64,M,symptoms_signs_and_abnormal,46
2009,NUMBER,60-64,M,diseases_of_the_digestive,39
2009,NUMBER,60-64,M,unknown,21
2009,NUMBER,60-64,M,diseases_of_the_respiratory,25
2009,NUMBER,60-64,M,endocrine_metabolic_and_nutritional,28
2009,NUMBER,60-64,M,diseases_of_the_genitourinary,13
2009,NUMBER,60-64,M,diseases_of_the_nervous,5
2009,NUMBER,60-64,F,certain_conditions_originating,0
2009,NUMBER,60-64,F,diseases_of_the_skin,0
2009,NUMBER,60-64,F,congenital_malformations_deformations,0
2009,NUMBER,60-64,F,pregnancy_childbirth_and_the,0
2009,NUMBER,60-64,F,factors_influencing_health_status,0
2009,NUMBER,60-64,F,mental_and_behavioural_disorders,1
2009,NUMBER,60-64,F,diseases_of_the_musculoskeletal,1
2009,NUMBER,60-64,F,diseases_of_the_blood,2
2009,NUMBER,60-64,F,infectious_and_parasitic,3
2009,NUMBER,60-64,F,endocrine_metabolic_and_nutritional,38
2009,NUMBER,60-64,F,diseases_of_the_nervous,8
2009,NUMBER,60-64,F,diseases_of_the_circulatory,233
2009,NUMBER,60-64,F,diseases_of_the_respiratory,8
2009,NUMBER,60-64,F,diseases_of_the_digestive,13
2009,NUMBER,60-64,F,diseases_of_the_genitourinary,11
2009,NUMBER,60-64,F,symptoms_signs_and_abnormal,18
2009,NUMBER,60-64,F,injuries_poisoning_and_consequences,8
2009,NUMBER,60-64,F,unknown,14
2009,NUMBER,60-64,F,neoplasms,144
2009,NUMBER,65-69,_T,certain_conditions_originating,0
2009,NUMBER,65-69,_T,diseases_of_the_skin,0
2009,NUMBER,65-69,_T,pregnancy_childbirth_and_the,0
2009,NUMBER,65-69,_T,factors_influencing_health_status,0
2009,NUMBER,65-69,_T,congenital_malformations_deformations,1
2009,NUMBER,65-69,_T,diseases_of_the_blood,3
2009,NUMBER,65-69,_T,diseases_of_the_musculoskeletal,3
2009,NUMBER,65-69,_T,mental_and_behavioural_disorders,8
2009,NUMBER,65-69,_T,diseases_of_the_nervous,14
2009,NUMBER,65-69,_T,infectious_and_parasitic,16
2009,NUMBER,65-69,_T,diseases_of_the_genitourinary,43
2009,NUMBER,65-69,_T,endocrine_metabolic_and_nutritional,162
2009,NUMBER,65-69,_T,diseases_of_the_respiratory,82
2009,NUMBER,65-69,_T,unknown,60
2009,NUMBER,65-69,_T,diseases_of_the_digestive,85
2009,NUMBER,65-69,_T,symptoms_signs_and_abnormal,97
2009,NUMBER,65-69,_T,neoplasms,578
2009,NUMBER,65-69,_T,diseases_of_the_circulatory,1062
2009,NUMBER,65-69,_T,injuries_poisoning_and_consequences,41
2009,NUMBER,65-69,M,factors_influencing_health_status,0
2009,NUMBER,65-69,M,pregnancy_childbirth_and_the,0
2009,NUMBER,65-69,M,diseases_of_the_musculoskeletal,0
2009,NUMBER,65-69,M,congenital_malformations_deformations,0
2009,NUMBER,65-69,M,diseases_of_the_skin,0
2009,NUMBER,65-69,M,certain_conditions_originating,0
2009,NUMBER,65-69,M,diseases_of_the_blood,2
2009,NUMBER,65-69,M,mental_and_behavioural_disorders,4
2009,NUMBER,65-69,M,injuries_poisoning_and_consequences,30
2009,NUMBER,65-69,M,diseases_of_the_circulatory,584
2009,NUMBER,65-69,M,neoplasms,331
2009,NUMBER,65-69,M,symptoms_signs_and_abnormal,60
2009,NUMBER,65-69,M,diseases_of_the_digestive,47
2009,NUMBER,65-69,M,unknown,30
2009,NUMBER,65-69,M,diseases_of_the_respiratory,48
2009,NUMBER,65-69,M,endocrine_metabolic_and_nutritional,68
2009,NUMBER,65-69,M,diseases_of_the_genitourinary,17
2009,NUMBER,65-69,M,infectious_and_parasitic,10
2009,NUMBER,65-69,M,diseases_of_the_nervous,7
2009,NUMBER,65-69,F,certain_conditions_originating,0
2009,NUMBER,65-69,F,diseases_of_the_skin,0
2009,NUMBER,65-69,F,pregnancy_childbirth_and_the,0
2009,NUMBER,65-69,F,factors_influencing_health_status,0
2009,NUMBER,65-69,F,diseases_of_the_blood,1
2009,NUMBER,65-69,F,congenital_malformations_deformations,1
2009,NUMBER,65-69,F,diseases_of_the_musculoskeletal,3
2009,NUMBER,65-69,F,mental_and_behavioural_disorders,4
2009,NUMBER,65-69,F,infectious_and_parasitic,6
2009,NUMBER,65-69,F,diseases_of_the_nervous,7
2009,NUMBER,65-69,F,endocrine_metabolic_and_nutritional,94
2009,NUMBER,65-69,F,diseases_of_the_circulatory,478
2009,NUMBER,65-69,F,diseases_of_the_respiratory,34
2009,NUMBER,65-69,F,diseases_of_the_digestive,38
2009,NUMBER,65-69,F,diseases_of_the_genitourinary,26
2009,NUMBER,65-69,F,symptoms_signs_and_abnormal,37
2009,NUMBER,65-69,F,injuries_poisoning_and_consequences,11
2009,NUMBER,65-69,F,unknown,30
2009,NUMBER,65-69,F,neoplasms,247
2009,NUMBER,70-74,_T,certain_conditions_originating,0
2009,NUMBER,70-74,_T,pregnancy_childbirth_and_the,0
2009,NUMBER,70-74,_T,factors_influencing_health_status,0
2009,NUMBER,70-74,_T,diseases_of_the_skin,1
2009,NUMBER,70-74,_T,diseases_of_the_musculoskeletal,2
2009,NUMBER,70-74,_T,congenital_malformations_deformations,2
2009,NUMBER,70-74,_T,mental_and_behavioural_disorders,4
2009,NUMBER,70-74,_T,diseases_of_the_nervous,28
2009,NUMBER,70-74,_T,infectious_and_parasitic,33
2009,NUMBER,70-74,_T,diseases_of_the_genitourinary,65
2009,NUMBER,70-74,_T,endocrine_metabolic_and_nutritional,242
2009,NUMBER,70-74,_T,diseases_of_the_respiratory,145
2009,NUMBER,70-74,_T,unknown,78
2009,NUMBER,70-74,_T,diseases_of_the_digestive,85
2009,NUMBER,70-74,_T,symptoms_signs_and_abnormal,155
2009,NUMBER,70-74,_T,neoplasms,730
2009,NUMBER,70-74,_T,diseases_of_the_circulatory,1862
2009,NUMBER,70-74,_T,injuries_poisoning_and_consequences,53
2009,NUMBER,70-74,_T,diseases_of_the_blood,6
2009,NUMBER,70-74,M,factors_influencing_health_status,0
2009,NUMBER,70-74,M,pregnancy_childbirth_and_the,0
2009,NUMBER,70-74,M,diseases_of_the_skin,0
2009,NUMBER,70-74,M,certain_conditions_originating,0
2009,NUMBER,70-74,M,congenital_malformations_deformations,1
2009,NUMBER,70-74,M,diseases_of_the_musculoskeletal,2
2009,NUMBER,70-74,M,diseases_of_the_blood,3
2009,NUMBER,70-74,M,mental_and_behavioural_disorders,3
2009,NUMBER,70-74,M,injuries_poisoning_and_consequences,41
2009,NUMBER,70-74,M,diseases_of_the_circulatory,955
2009,NUMBER,70-74,M,neoplasms,445
2009,NUMBER,70-74,M,symptoms_signs_and_abnormal,81
2009,NUMBER,70-74,M,diseases_of_the_digestive,45
2009,NUMBER,70-74,M,unknown,40
2009,NUMBER,70-74,M,diseases_of_the_respiratory,86
2009,NUMBER,70-74,M,endocrine_metabolic_and_nutritional,85
2009,NUMBER,70-74,M,diseases_of_the_genitourinary,25
2009,NUMBER,70-74,M,infectious_and_parasitic,21
2009,NUMBER,70-74,M,diseases_of_the_nervous,11
2009,NUMBER,70-74,F,certain_conditions_originating,0
2009,NUMBER,70-74,F,pregnancy_childbirth_and_the,0
2009,NUMBER,70-74,F,diseases_of_the_musculoskeletal,0
2009,NUMBER,70-74,F,factors_influencing_health_status,0
2009,NUMBER,70-74,F,mental_and_behavioural_disorders,1
2009,NUMBER,70-74,F,diseases_of_the_skin,1
2009,NUMBER,70-74,F,congenital_malformations_deformations,1
2009,NUMBER,70-74,F,diseases_of_the_blood,3
2009,NUMBER,70-74,F,infectious_and_parasitic,12
2009,NUMBER,70-74,F,endocrine_metabolic_and_nutritional,157
2009,NUMBER,70-74,F,diseases_of_the_nervous,17
2009,NUMBER,70-74,F,diseases_of_the_circulatory,907
2009,NUMBER,70-74,F,diseases_of_the_respiratory,59
2009,NUMBER,70-74,F,diseases_of_the_digestive,40
2009,NUMBER,70-74,F,diseases_of_the_genitourinary,40
2009,NUMBER,70-74,F,symptoms_signs_and_abnormal,74
2009,NUMBER,70-74,F,injuries_poisoning_and_consequences,12
2009,NUMBER,70-74,F,unknown,38
2009,NUMBER,70-74,F,neoplasms,285
2009,NUMBER,75-79,_T,certain_conditions_originating,0
2009,NUMBER,75-79,_T,diseases_of_the_skin,0
2009,NUMBER,75-79,_T,congenital_malformations_deformations,0
2009,NUMBER,75-79,_T,pregnancy_childbirth_and_the,0
2009,NUMBER,75-79,_T,factors_influencing_health_status,1
2009,NUMBER,75-79,_T,diseases_of_the_musculoskeletal,2
2009,NUMBER,75-79,_T,diseases_of_the_blood,3
2009,NUMBER,75-79,_T,diseases_of_the_nervous,41
2009,NUMBER,75-79,_T,infectious_and_parasitic,36
2009,NUMBER,75-79,_T,diseases_of_the_genitourinary,67
2009,NUMBER,75-79,_T,endocrine_metabolic_and_nutritional,252
2009,NUMBER,75-79,_T,diseases_of_the_respiratory,145
2009,NUMBER,75-79,_T,unknown,63
2009,NUMBER,75-79,_T,diseases_of_the_digestive,84
2009,NUMBER,75-79,_T,symptoms_signs_and_abnormal,190
2009,NUMBER,75-79,_T,neoplasms,659
2009,NUMBER,75-79,_T,diseases_of_the_circulatory,2344
2009,NUMBER,75-79,_T,injuries_poisoning_and_consequences,48
2009,NUMBER,75-79,_T,mental_and_behavioural_disorders,5
2009,NUMBER,75-79,M,pregnancy_childbirth_and_the,0
2009,NUMBER,75-79,M,congenital_malformations_deformations,0
2009,NUMBER,75-79,M,diseases_of_the_skin,0
2009,NUMBER,75-79,M,certain_conditions_originating,0
2009,NUMBER,75-79,M,diseases_of_the_blood,1
2009,NUMBER,75-79,M,mental_and_behavioural_disorders,1
2009,NUMBER,75-79,M,diseases_of_the_musculoskeletal,1
2009,NUMBER,75-79,M,factors_influencing_health_status,1
2009,NUMBER,75-79,M,injuries_poisoning_and_consequences,34
2009,NUMBER,75-79,M,diseases_of_the_circulatory,1055
2009,NUMBER,75-79,M,neoplasms,397
2009,NUMBER,75-79,M,symptoms_signs_and_abnormal,92
2009,NUMBER,75-79,M,diseases_of_the_digestive,42
2009,NUMBER,75-79,M,unknown,34
2009,NUMBER,75-79,M,diseases_of_the_respiratory,85
2009,NUMBER,75-79,M,endocrine_metabolic_and_nutritional,83
2009,NUMBER,75-79,M,diseases_of_the_genitourinary,39
2009,NUMBER,75-79,M,infectious_and_parasitic,19
2009,NUMBER,75-79,M,diseases_of_the_nervous,20
2009,NUMBER,75-79,F,certain_conditions_originating,0
2009,NUMBER,75-79,F,diseases_of_the_skin,0
2009,NUMBER,75-79,F,congenital_malformations_deformations,0
2009,NUMBER,75-79,F,pregnancy_childbirth_and_the,0
2009,NUMBER,75-79,F,factors_influencing_health_status,0
2009,NUMBER,75-79,F,diseases_of_the_musculoskeletal,1
2009,NUMBER,75-79,F,diseases_of_the_blood,2
2009,NUMBER,75-79,F,mental_and_behavioural_disorders,4
2009,NUMBER,75-79,F,infectious_and_parasitic,17
2009,NUMBER,75-79,F,endocrine_metabolic_and_nutritional,169
2009,NUMBER,75-79,F,diseases_of_the_nervous,21
2009,NUMBER,75-79,F,diseases_of_the_circulatory,1289
2009,NUMBER,75-79,F,diseases_of_the_respiratory,60
2009,NUMBER,75-79,F,diseases_of_the_digestive,42
2009,NUMBER,75-79,F,diseases_of_the_genitourinary,28
2009,NUMBER,75-79,F,symptoms_signs_and_abnormal,98
2009,NUMBER,75-79,F,injuries_poisoning_and_consequences,14
2009,NUMBER,75-79,F,unknown,29
2009,NUMBER,75-79,F,neoplasms,262
2009,NUMBER,80-84,_T,certain_conditions_originating,0
2009,NUMBER,80-84,_T,diseases_of_the_skin,0
2009,NUMBER,80-84,_T,pregnancy_childbirth_and_the,0
2009,NUMBER,80-84,_T,factors_influencing_health_status,0
2009,NUMBER,80-84,_T,congenital_malformations_deformations,2
2009,NUMBER,80-84,_T,mental_and_behavioural_disorders,15
2009,NUMBER,80-84,_T,diseases_of_the_nervous,17
2009,NUMBER,80-84,_T,infectious_and_parasitic,14
2009,NUMBER,80-84,_T,diseases_of_the_genitourinary,43
2009,NUMBER,80-84,_T,endocrine_metabolic_and_nutritional,191
2009,NUMBER,80-84,_T,diseases_of_the_respiratory,116
2009,NUMBER,80-84,_T,unknown,58
2009,NUMBER,80-84,_T,diseases_of_the_digestive,57
2009,NUMBER,80-84,_T,symptoms_signs_and_abnormal,161
2009,NUMBER,80-84,_T,neoplasms,360
2009,NUMBER,80-84,_T,diseases_of_the_circulatory,2024
2009,NUMBER,80-84,_T,injuries_poisoning_and_consequences,25
2009,NUMBER,80-84,_T,diseases_of_the_blood,7
2009,NUMBER,80-84,_T,diseases_of_the_musculoskeletal,6
2009,NUMBER,80-84,M,factors_influencing_health_status,0
2009,NUMBER,80-84,M,pregnancy_childbirth_and_the,0
2009,NUMBER,80-84,M,diseases_of_the_skin,0
2009,NUMBER,80-84,M,certain_conditions_originating,0
2009,NUMBER,80-84,M,congenital_malformations_deformations,1
2009,NUMBER,80-84,M,diseases_of_the_musculoskeletal,2
2009,NUMBER,80-84,M,diseases_of_the_blood,3
2009,NUMBER,80-84,M,injuries_poisoning_and_consequences,11
2009,NUMBER,80-84,M,diseases_of_the_circulatory,729
2009,NUMBER,80-84,M,neoplasms,199
2009,NUMBER,80-84,M,symptoms_signs_and_abnormal,61
2009,NUMBER,80-84,M,diseases_of_the_digestive,28
2009,NUMBER,80-84,M,unknown,20
2009,NUMBER,80-84,M,diseases_of_the_respiratory,53
2009,NUMBER,80-84,M,endocrine_metabolic_and_nutritional,59
2009,NUMBER,80-84,M,diseases_of_the_genitourinary,19
2009,NUMBER,80-84,M,infectious_and_parasitic,9
2009,NUMBER,80-84,M,diseases_of_the_nervous,10
2009,NUMBER,80-84,M,mental_and_behavioural_disorders,5
2009,NUMBER,80-84,F,certain_conditions_originating,0
2009,NUMBER,80-84,F,diseases_of_the_skin,0
2009,NUMBER,80-84,F,pregnancy_childbirth_and_the,0
2009,NUMBER,80-84,F,factors_influencing_health_status,0
2009,NUMBER,80-84,F,congenital_malformations_deformations,1
2009,NUMBER,80-84,F,diseases_of_the_blood,4
2009,NUMBER,80-84,F,diseases_of_the_musculoskeletal,4
2009,NUMBER,80-84,F,infectious_and_parasitic,5
2009,NUMBER,80-84,F,diseases_of_the_nervous,7
2009,NUMBER,80-84,F,endocrine_metabolic_and_nutritional,132
2009,NUMBER,80-84,F,mental_and_behavioural_disorders,10
2009,NUMBER,80-84,F,diseases_of_the_circulatory,1295
2009,NUMBER,80-84,F,diseases_of_the_respiratory,63
2009,NUMBER,80-84,F,diseases_of_the_digestive,29
2009,NUMBER,80-84,F,diseases_of_the_genitourinary,24
2009,NUMBER,80-84,F,symptoms_signs_and_abnormal,100
2009,NUMBER,80-84,F,injuries_poisoning_and_consequences,14
2009,NUMBER,80-84,F,unknown,38
2009,NUMBER,80-84,F,neoplasms,161
2009,NUMBER,85+,_T,certain_conditions_originating,0
2009,NUMBER,85+,_T,diseases_of_the_skin,0
2009,NUMBER,85+,_T,congenital_malformations_deformations,0
2009,NUMBER,85+,_T,pregnancy_childbirth_and_the,0
2009,NUMBER,85+,_T,factors_influencing_health_status,0
2009,NUMBER,85+,_T,diseases_of_the_blood,3
2009,NUMBER,85+,_T,diseases_of_the_musculoskeletal,4
2009,NUMBER,85+,_T,diseases_of_the_nervous,10
2009,NUMBER,85+,_T,mental_and_behavioural_disorders,8
2009,NUMBER,85+,_T,infectious_and_parasitic,15
2009,NUMBER,85+,_T,diseases_of_the_genitourinary,20
2009,NUMBER,85+,_T,endocrine_metabolic_and_nutritional,81
2009,NUMBER,85+,_T,diseases_of_the_respiratory,66
2009,NUMBER,85+,_T,unknown,58
2009,NUMBER,85+,_T,diseases_of_the_digestive,27
2009,NUMBER,85+,_T,symptoms_signs_and_abnormal,145
2009,NUMBER,85+,_T,neoplasms,135
2009,NUMBER,85+,_T,diseases_of_the_circulatory,1497
2009,NUMBER,85+,_T,injuries_poisoning_and_consequences,25
2009,NUMBER,85+,M,factors_influencing_health_status,0
2009,NUMBER,85+,M,pregnancy_childbirth_and_the,0
2009,NUMBER,85+,M,diseases_of_the_musculoskeletal,0
2009,NUMBER,85+,M,congenital_malformations_deformations,0
2009,NUMBER,85+,M,diseases_of_the_skin,0
2009,NUMBER,85+,M,certain_conditions_originating,0
2009,NUMBER,85+,M,diseases_of_the_blood,1
2009,NUMBER,85+,M,mental_and_behavioural_disorders,3
2009,NUMBER,85+,M,diseases_of_the_nervous,4
2009,NUMBER,85+,M,injuries_poisoning_and_consequences,15
2009,NUMBER,85+,M,diseases_of_the_circulatory,410
2009,NUMBER,85+,M,neoplasms,58
2009,NUMBER,85+,M,symptoms_signs_and_abnormal,34
2009,NUMBER,85+,M,diseases_of_the_digestive,9
2009,NUMBER,85+,M,unknown,19
2009,NUMBER,85+,M,diseases_of_the_respiratory,19
2009,NUMBER,85+,M,endocrine_metabolic_and_nutritional,26
2009,NUMBER,85+,M,infectious_and_parasitic,8
2009,NUMBER,85+,M,diseases_of_the_genitourinary,8
2009,NUMBER,85+,F,certain_conditions_originating,0
2009,NUMBER,85+,F,diseases_of_the_skin,0
2009,NUMBER,85+,F,congenital_malformations_deformations,0
2009,NUMBER,85+,F,pregnancy_childbirth_and_the,0
2009,NUMBER,85+,F,factors_influencing_health_status,0
2009,NUMBER,85+,F,diseases_of_the_blood,2
2009,NUMBER,85+,F,diseases_of_the_musculoskeletal,4
2009,NUMBER,85+,F,mental_and_behavioural_disorders,5
2009,NUMBER,85+,F,diseases_of_the_nervous,6
2009,NUMBER,85+,F,infectious_and_parasitic,7
2009,NUMBER,85+,F,endocrine_metabolic_and_nutritional,55
2009,NUMBER,85+,F,diseases_of_the_circulatory,1087
2009,NUMBER,85+,F,diseases_of_the_respiratory,47
2009,NUMBER,85+,F,diseases_of_the_digestive,18
2009,NUMBER,85+,F,diseases_of_the_genitourinary,12
2009,NUMBER,85+,F,symptoms_signs_and_abnormal,111
2009,NUMBER,85+,F,injuries_poisoning_and_consequences,10
2009,NUMBER,85+,F,unknown,39
