Year,UNIT_MEASURE,Административна јединица,Старосна доб,Пол,Value
2013,Број,Западнохерцеговчки кантон,59,Ж,464
2013,Број,Западнохерцеговчки кантон,60,Ж,446
2013,Број,Западнохерцеговчки кантон,61,Ж,440
2013,Број,Западнохерцеговчки кантон,62,Ж,397
2013,Број,Западнохерцеговчки кантон,63,Ж,443
2013,Број,Западнохерцеговчки кантон,64,Ж,434
2013,Број,Западнохерцеговчки кантон,65,Ж,355
2013,Број,Западнохерцеговчки кантон,66,Ж,407
2013,Број,Западнохерцеговчки кантон,67,Ж,263
2013,Број,Западнохерцеговчки кантон,68,Ж,356
2013,Број,Западнохерцеговчки кантон,69,Ж,332
2013,Број,Западнохерцеговчки кантон,70,Ж,280
2013,Број,Западнохерцеговчки кантон,71,Ж,429
2013,Број,Западнохерцеговчки кантон,72,Ж,456
2013,Број,Западнохерцеговчки кантон,73,Ж,502
2013,Број,Западнохерцеговчки кантон,74,Ж,500
2013,Број,Западнохерцеговчки кантон,75,Ж,476
2013,Број,Западнохерцеговчки кантон,76,Ж,437
2013,Број,Западнохерцеговчки кантон,77,Ж,381
2013,Број,Западнохерцеговчки кантон,78,Ж,401
2013,Број,Западнохерцеговчки кантон,79,Ж,415
2013,Број,Западнохерцеговчки кантон,80,Ж,339
2013,Број,Западнохерцеговчки кантон,81,Ж,315
2013,Број,Западнохерцеговчки кантон,82,Ж,295
2013,Број,Западнохерцеговчки кантон,83,Ж,261
2013,Број,Западнохерцеговчки кантон,84,Ж,211
2013,Број,Западнохерцеговчки кантон,85+,Ж,1111
2013,Број,Кантон Сарајево,Укупно,Ж,218432
2013,Број,Кантон Сарајево,0,Ж,2134
2013,Број,Кантон Сарајево,1,Ж,2173
2013,Број,Кантон Сарајево,2,Ж,2157
2013,Број,Кантон Сарајево,3,Ж,2176
2013,Број,Кантон Сарајево,4,Ж,2264
2013,Број,Кантон Сарајево,5,Ж,2123
2013,Број,Кантон Сарајево,6,Ж,2034
2013,Број,Кантон Сарајево,7,Ж,2023
2013,Број,Кантон Сарајево,8,Ж,1887
2013,Број,Кантон Сарајево,9,Ж,1887
2013,Број,Кантон Сарајево,10,Ж,1877
2013,Број,Кантон Сарајево,11,Ж,1886
2013,Број,Кантон Сарајево,12,Ж,1948
2013,Број,Кантон Сарајево,13,Ж,2053
2013,Број,Кантон Сарајево,14,Ж,2175
2013,Број,Кантон Сарајево,15,Ж,2420
2013,Број,Кантон Сарајево,16,Ж,2735
2013,Број,Кантон Сарајево,17,Ж,2661
2013,Број,Кантон Сарајево,18,Ж,2869
2013,Број,Кантон Сарајево,19,Ж,2207
2013,Број,Кантон Сарајево,20,Ж,1866
2013,Број,Кантон Сарајево,21,Ж,2443
2013,Број,Кантон Сарајево,22,Ж,2602
2013,Број,Кантон Сарајево,23,Ж,2830
2013,Број,Кантон Сарајево,24,Ж,2898
2013,Број,Кантон Сарајево,25,Ж,3130
2013,Број,Кантон Сарајево,26,Ж,3084
2013,Број,Кантон Сарајево,27,Ж,3271
2013,Број,Кантон Сарајево,28,Ж,3406
2013,Број,Кантон Сарајево,29,Ж,3506
2013,Број,Кантон Сарајево,30,Ж,3458
2013,Број,Кантон Сарајево,31,Ж,3591
2013,Број,Кантон Сарајево,32,Ж,3467
2013,Број,Кантон Сарајево,33,Ж,3543
2013,Број,Кантон Сарајево,34,Ж,3380
2013,Број,Кантон Сарајево,35,Ж,3289
2013,Број,Кантон Сарајево,36,Ж,3189
2013,Број,Кантон Сарајево,37,Ж,3172
2013,Број,Кантон Сарајево,38,Ж,2992
2013,Број,Кантон Сарајево,39,Ж,2983
2013,Број,Кантон Сарајево,40,Ж,2768
2013,Број,Кантон Сарајево,41,Ж,2831
2013,Број,Кантон Сарајево,42,Ж,2841
2013,Број,Кантон Сарајево,43,Ж,2752
2013,Број,Кантон Сарајево,44,Ж,2891
2013,Број,Кантон Сарајево,45,Ж,2850
2013,Број,Кантон Сарајево,46,Ж,2974
2013,Број,Кантон Сарајево,47,Ж,3093
2013,Број,Кантон Сарајево,48,Ж,3145
2013,Број,Кантон Сарајево,49,Ж,3119
2013,Број,Кантон Сарајево,50,Ж,3172
2013,Број,Кантон Сарајево,51,Ж,3527
2013,Број,Кантон Сарајево,52,Ж,3248
2013,Број,Кантон Сарајево,53,Ж,3362
2013,Број,Кантон Сарајево,54,Ж,3397
2013,Број,Кантон Сарајево,55,Ж,3554
2013,Број,Кантон Сарајево,56,Ж,3310
2013,Број,Кантон Сарајево,57,Ж,3244
2013,Број,Кантон Сарајево,58,Ж,3475
2013,Број,Кантон Сарајево,59,Ж,3312
2013,Број,Кантон Сарајево,60,Ж,3293
2013,Број,Кантон Сарајево,61,Ж,3238
2013,Број,Кантон Сарајево,62,Ж,2987
2013,Број,Кантон Сарајево,63,Ж,2941
2013,Број,Кантон Сарајево,64,Ж,2783
2013,Број,Кантон Сарајево,65,Ж,2455
2013,Број,Кантон Сарајево,66,Ж,2463
2013,Број,Кантон Сарајево,67,Ж,1880
2013,Број,Кантон Сарајево,68,Ж,1834
2013,Број,Кантон Сарајево,69,Ж,1579
2013,Број,Кантон Сарајево,70,Ж,1582
2013,Број,Кантон Сарајево,71,Ж,1740
2013,Број,Кантон Сарајево,72,Ж,1901
2013,Број,Кантон Сарајево,73,Ж,2009
2013,Број,Кантон Сарајево,74,Ж,1909
2013,Број,Кантон Сарајево,75,Ж,1897
2013,Број,Кантон Сарајево,76,Ж,1796
2013,Број,Кантон Сарајево,77,Ж,1712
2013,Број,Кантон Сарајево,78,Ж,1531
2013,Број,Кантон Сарајево,79,Ж,1331
2013,Број,Кантон Сарајево,80,Ж,1231
2013,Број,Кантон Сарајево,81,Ж,1085
2013,Број,Кантон Сарајево,82,Ж,847
2013,Број,Кантон Сарајево,83,Ж,861
2013,Број,Кантон Сарајево,84,Ж,653
2013,Број,Кантон Сарајево,85+,Ж,2240
2013,Број,Кантон 10,Укупно,Ж,41784
2013,Број,Кантон 10,0,Ж,301
2013,Број,Кантон 10,1,Ж,335
2013,Број,Кантон 10,2,Ж,336
2013,Број,Кантон 10,3,Ж,355
2013,Број,Кантон 10,4,Ж,336
2013,Број,Кантон 10,5,Ж,329
2013,Број,Кантон 10,6,Ж,358
2013,Број,Кантон 10,7,Ж,374
2013,Број,Кантон 10,8,Ж,369
2013,Број,Кантон 10,9,Ж,420
2013,Број,Кантон 10,10,Ж,390
2013,Број,Кантон 10,11,Ж,422
2013,Број,Кантон 10,12,Ж,456
2013,Број,Кантон 10,13,Ж,494
2013,Број,Кантон 10,14,Ж,468
2013,Број,Кантон 10,15,Ж,563
2013,Број,Кантон 10,16,Ж,619
2013,Број,Кантон 10,17,Ж,580
2013,Број,Кантон 10,18,Ж,577
2013,Број,Кантон 10,19,Ж,526
2013,Број,Кантон 10,20,Ж,503
2013,Број,Кантон 10,21,Ж,530
2013,Број,Кантон 10,22,Ж,540
2013,Број,Кантон 10,23,Ж,554
2013,Број,Кантон 10,24,Ж,462
2013,Број,Кантон 10,25,Ж,502
2013,Број,Кантон 10,26,Ж,449
2013,Број,Кантон 10,27,Ж,533
2013,Број,Кантон 10,28,Ж,524
2013,Број,Кантон 10,29,Ж,500
2013,Број,Кантон 10,30,Ж,513
2013,Број,Кантон 10,31,Ж,498
2013,Број,Кантон 10,32,Ж,510
2013,Број,Кантон 10,33,Ж,545
2013,Број,Кантон 10,34,Ж,495
2013,Број,Кантон 10,35,Ж,529
2013,Број,Кантон 10,36,Ж,522
2013,Број,Кантон 10,37,Ж,551
2013,Број,Кантон 10,38,Ж,535
2013,Број,Кантон 10,39,Ж,558
2013,Број,Кантон 10,40,Ж,625
2013,Број,Кантон 10,41,Ж,608
2013,Број,Кантон 10,42,Ж,589
