Year,UNIT_MEASURE,Spol,Starosna dob,Cause_of_death,Value
2012,Broj,Ž,20-24,(L00-L99) Bolesti kože i potkožnog tkiva,0
2012,Broj,Ž,20-24,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2012,Broj,Ž,20-24,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2012,Broj,Ž,20-24,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0
2012,Broj,Ž,20-24,(H00-H59) Bolesti oka,0
2012,Broj,Ž,20-24,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2012,Broj,Ž,20-24,(N00-N99) Bolesti genitalno-urinarnog sustava,0
2012,Broj,Ž,20-24,(A00-B99) Zarazne i parazitarne bolesti,1
2012,Broj,Ž,20-24,(G00-G99) Bolesti nervnog sustava,1
2012,Broj,Ž,20-24,(J00-J99) Bolesti respiratornog sustava,1
2012,Broj,Ž,20-24,(K00-K93) Bolesti digestivnog sustava,1
2012,Broj,Ž,20-24,"(O00-O99) Trudnoća, porođaj i postporođajni period",1
2012,Broj,Ž,20-24,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",1
2012,Broj,Ž,20-24,(F00-F99) Duševni poremećaji i poremećaji ponašanja,2
2012,Broj,Ž,20-24,Nepoznato,2
2012,Broj,Ž,20-24,"(C00-C97,D00-D48) Neoplazme",3
2012,Broj,Ž,20-24,(I00-I99) Bolesti cirkulacijskog sustava,4
2012,Broj,Ž,20-24,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",6
2012,Broj,Oba spola,25-29,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,Oba spola,25-29,(L00-L99) Bolesti kože i potkožnog tkiva,0
2012,Broj,Oba spola,25-29,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2012,Broj,Oba spola,25-29,(H00-H59) Bolesti oka,0
2012,Broj,Oba spola,25-29,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2012,Broj,Oba spola,25-29,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2012,Broj,Oba spola,25-29,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1
2012,Broj,Oba spola,25-29,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1
2012,Broj,Oba spola,25-29,(G00-G99) Bolesti nervnog sustava,1
2012,Broj,Oba spola,25-29,(J00-J99) Bolesti respiratornog sustava,1
2012,Broj,Oba spola,25-29,(N00-N99) Bolesti genitalno-urinarnog sustava,1
2012,Broj,Oba spola,25-29,(A00-B99) Zarazne i parazitarne bolesti,2
2012,Broj,Oba spola,25-29,(K00-K93) Bolesti digestivnog sustava,2
2012,Broj,Oba spola,25-29,"(O00-O99) Trudnoća, porođaj i postporođajni period",2
2012,Broj,Oba spola,25-29,Nepoznato,4
2012,Broj,Oba spola,25-29,"(C00-C97,D00-D48) Neoplazme",9
2012,Broj,Oba spola,25-29,(I00-I99) Bolesti cirkulacijskog sustava,16
2012,Broj,Oba spola,25-29,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",33
2012,Broj,Oba spola,25-29,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",6
2012,Broj,M,25-29,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0
2012,Broj,M,25-29,(G00-G99) Bolesti nervnog sustava,0
2012,Broj,M,25-29,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2012,Broj,M,25-29,(H00-H59) Bolesti oka,0
2012,Broj,M,25-29,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2012,Broj,M,25-29,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2012,Broj,M,25-29,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2012,Broj,M,25-29,(L00-L99) Bolesti kože i potkožnog tkiva,0
2012,Broj,M,25-29,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,M,25-29,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1
2012,Broj,M,25-29,(J00-J99) Bolesti respiratornog sustava,1
2012,Broj,M,25-29,(N00-N99) Bolesti genitalno-urinarnog sustava,1
2012,Broj,M,25-29,Nepoznato,1
2012,Broj,M,25-29,(A00-B99) Zarazne i parazitarne bolesti,2
2012,Broj,M,25-29,(K00-K93) Bolesti digestivnog sustava,2
2012,Broj,M,25-29,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",4
2012,Broj,M,25-29,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",27
2012,Broj,M,25-29,(I00-I99) Bolesti cirkulacijskog sustava,12
2012,Broj,M,25-29,"(C00-C97,D00-D48) Neoplazme",6
2012,Broj,Ž,25-29,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,Ž,25-29,(L00-L99) Bolesti kože i potkožnog tkiva,0
2012,Broj,Ž,25-29,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2012,Broj,Ž,25-29,(A00-B99) Zarazne i parazitarne bolesti,0
2012,Broj,Ž,25-29,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2012,Broj,Ž,25-29,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2012,Broj,Ž,25-29,(H00-H59) Bolesti oka,0
2012,Broj,Ž,25-29,(J00-J99) Bolesti respiratornog sustava,0
2012,Broj,Ž,25-29,(K00-K93) Bolesti digestivnog sustava,0
2012,Broj,Ž,25-29,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2012,Broj,Ž,25-29,(N00-N99) Bolesti genitalno-urinarnog sustava,0
2012,Broj,Ž,25-29,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1
2012,Broj,Ž,25-29,(G00-G99) Bolesti nervnog sustava,1
2012,Broj,Ž,25-29,"(O00-O99) Trudnoća, porođaj i postporođajni period",2
2012,Broj,Ž,25-29,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",2
2012,Broj,Ž,25-29,"(C00-C97,D00-D48) Neoplazme",3
2012,Broj,Ž,25-29,Nepoznato,3
2012,Broj,Ž,25-29,(I00-I99) Bolesti cirkulacijskog sustava,4
2012,Broj,Ž,25-29,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",6
2012,Broj,Oba spola,30-34,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,Oba spola,30-34,(L00-L99) Bolesti kože i potkožnog tkiva,0
2012,Broj,Oba spola,30-34,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2012,Broj,Oba spola,30-34,(H00-H59) Bolesti oka,0
2012,Broj,Oba spola,30-34,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2012,Broj,Oba spola,30-34,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2012,Broj,Oba spola,30-34,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2012,Broj,Oba spola,30-34,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2012,Broj,Oba spola,30-34,(A00-B99) Zarazne i parazitarne bolesti,1
2012,Broj,Oba spola,30-34,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1
2012,Broj,Oba spola,30-34,(G00-G99) Bolesti nervnog sustava,1
2012,Broj,Oba spola,30-34,(N00-N99) Bolesti genitalno-urinarnog sustava,1
2012,Broj,Oba spola,30-34,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",3
2012,Broj,Oba spola,30-34,Nepoznato,3
2012,Broj,Oba spola,30-34,(J00-J99) Bolesti respiratornog sustava,4
2012,Broj,Oba spola,30-34,"(C00-C97,D00-D48) Neoplazme",23
2012,Broj,Oba spola,30-34,(I00-I99) Bolesti cirkulacijskog sustava,19
2012,Broj,Oba spola,30-34,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",32
2012,Broj,Oba spola,30-34,(K00-K93) Bolesti digestivnog sustava,5
2012,Broj,M,30-34,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0
2012,Broj,M,30-34,(N00-N99) Bolesti genitalno-urinarnog sustava,0
2012,Broj,M,30-34,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2012,Broj,M,30-34,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2012,Broj,M,30-34,(H00-H59) Bolesti oka,0
2012,Broj,M,30-34,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2012,Broj,M,30-34,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2012,Broj,M,30-34,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2012,Broj,M,30-34,(L00-L99) Bolesti kože i potkožnog tkiva,0
2012,Broj,M,30-34,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,M,30-34,(A00-B99) Zarazne i parazitarne bolesti,1
2012,Broj,M,30-34,(G00-G99) Bolesti nervnog sustava,1
2012,Broj,M,30-34,Nepoznato,1
2012,Broj,M,30-34,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",2
2012,Broj,M,30-34,(J00-J99) Bolesti respiratornog sustava,3
2012,Broj,M,30-34,(K00-K93) Bolesti digestivnog sustava,4
2012,Broj,M,30-34,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",25
2012,Broj,M,30-34,(I00-I99) Bolesti cirkulacijskog sustava,14
2012,Broj,M,30-34,"(C00-C97,D00-D48) Neoplazme",13
2012,Broj,Ž,30-34,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,Ž,30-34,(L00-L99) Bolesti kože i potkožnog tkiva,0
2012,Broj,Ž,30-34,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2012,Broj,Ž,30-34,(A00-B99) Zarazne i parazitarne bolesti,0
2012,Broj,Ž,30-34,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2012,Broj,Ž,30-34,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2012,Broj,Ž,30-34,(G00-G99) Bolesti nervnog sustava,0
2012,Broj,Ž,30-34,(H00-H59) Bolesti oka,0
2012,Broj,Ž,30-34,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2012,Broj,Ž,30-34,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2012,Broj,Ž,30-34,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1
2012,Broj,Ž,30-34,(J00-J99) Bolesti respiratornog sustava,1
2012,Broj,Ž,30-34,(K00-K93) Bolesti digestivnog sustava,1
2012,Broj,Ž,30-34,(N00-N99) Bolesti genitalno-urinarnog sustava,1
2012,Broj,Ž,30-34,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",1
2012,Broj,Ž,30-34,Nepoznato,2
2012,Broj,Ž,30-34,(I00-I99) Bolesti cirkulacijskog sustava,5
2012,Broj,Ž,30-34,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",7
2012,Broj,Ž,30-34,"(C00-C97,D00-D48) Neoplazme",10
2012,Broj,Oba spola,35-39,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,Oba spola,35-39,(H00-H59) Bolesti oka,0
2012,Broj,Oba spola,35-39,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2012,Broj,Oba spola,35-39,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2012,Broj,Oba spola,35-39,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2012,Broj,Oba spola,35-39,(L00-L99) Bolesti kože i potkožnog tkiva,1
2012,Broj,Oba spola,35-39,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",1
2012,Broj,Oba spola,35-39,(A00-B99) Zarazne i parazitarne bolesti,2
2012,Broj,Oba spola,35-39,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",3
2012,Broj,Oba spola,35-39,(F00-F99) Duševni poremećaji i poremećaji ponašanja,3
2012,Broj,Oba spola,35-39,(K00-K93) Bolesti digestivnog sustava,4
2012,Broj,Oba spola,35-39,"(C00-C97,D00-D48) Neoplazme",36
2012,Broj,Oba spola,35-39,(I00-I99) Bolesti cirkulacijskog sustava,46
2012,Broj,Oba spola,35-39,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",23
2012,Broj,Oba spola,35-39,(G00-G99) Bolesti nervnog sustava,6
2012,Broj,Oba spola,35-39,(J00-J99) Bolesti respiratornog sustava,6
2012,Broj,Oba spola,35-39,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",6
2012,Broj,Oba spola,35-39,(N00-N99) Bolesti genitalno-urinarnog sustava,5
2012,Broj,Oba spola,35-39,Nepoznato,5
2012,Broj,M,35-39,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2012,Broj,M,35-39,(H00-H59) Bolesti oka,0
2012,Broj,M,35-39,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2012,Broj,M,35-39,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2012,Broj,M,35-39,(L00-L99) Bolesti kože i potkožnog tkiva,0
2012,Broj,M,35-39,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,M,35-39,(A00-B99) Zarazne i parazitarne bolesti,1
2012,Broj,M,35-39,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1
2012,Broj,M,35-39,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",1
2012,Broj,M,35-39,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",2
2012,Broj,M,35-39,(K00-K93) Bolesti digestivnog sustava,2
2012,Broj,M,35-39,Nepoznato,2
2012,Broj,M,35-39,(J00-J99) Bolesti respiratornog sustava,4
2012,Broj,M,35-39,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",4
2012,Broj,M,35-39,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",17
2012,Broj,M,35-39,(I00-I99) Bolesti cirkulacijskog sustava,24
2012,Broj,M,35-39,"(C00-C97,D00-D48) Neoplazme",16
2012,Broj,M,35-39,(G00-G99) Bolesti nervnog sustava,5
2012,Broj,M,35-39,(N00-N99) Bolesti genitalno-urinarnog sustava,5
2012,Broj,Ž,35-39,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,Ž,35-39,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2012,Broj,Ž,35-39,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2012,Broj,Ž,35-39,(H00-H59) Bolesti oka,0
2012,Broj,Ž,35-39,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2012,Broj,Ž,35-39,(N00-N99) Bolesti genitalno-urinarnog sustava,0
2012,Broj,Ž,35-39,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2012,Broj,Ž,35-39,(A00-B99) Zarazne i parazitarne bolesti,1
2012,Broj,Ž,35-39,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1
2012,Broj,Ž,35-39,(G00-G99) Bolesti nervnog sustava,1
2012,Broj,Ž,35-39,(L00-L99) Bolesti kože i potkožnog tkiva,1
2012,Broj,Ž,35-39,(F00-F99) Duševni poremećaji i poremećaji ponašanja,2
2012,Broj,Ž,35-39,(J00-J99) Bolesti respiratornog sustava,2
2012,Broj,Ž,35-39,(K00-K93) Bolesti digestivnog sustava,2
2012,Broj,Ž,35-39,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",2
2012,Broj,Ž,35-39,Nepoznato,3
2012,Broj,Ž,35-39,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",6
2012,Broj,Ž,35-39,(I00-I99) Bolesti cirkulacijskog sustava,22
2012,Broj,Ž,35-39,"(C00-C97,D00-D48) Neoplazme",20
2012,Broj,Oba spola,40-44,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,Oba spola,40-44,(L00-L99) Bolesti kože i potkožnog tkiva,0
2012,Broj,Oba spola,40-44,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2012,Broj,Oba spola,40-44,(H00-H59) Bolesti oka,0
2012,Broj,Oba spola,40-44,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2012,Broj,Oba spola,40-44,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,1
2012,Broj,Oba spola,40-44,(A00-B99) Zarazne i parazitarne bolesti,2
2012,Broj,Oba spola,40-44,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",2
2012,Broj,Oba spola,40-44,(F00-F99) Duševni poremećaji i poremećaji ponašanja,3
2012,Broj,Oba spola,40-44,(J00-J99) Bolesti respiratornog sustava,3
2012,Broj,Oba spola,40-44,(N00-N99) Bolesti genitalno-urinarnog sustava,4
2012,Broj,Oba spola,40-44,(K00-K93) Bolesti digestivnog sustava,16
2012,Broj,Oba spola,40-44,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",11
2012,Broj,Oba spola,40-44,"(C00-C97,D00-D48) Neoplazme",80
2012,Broj,Oba spola,40-44,(I00-I99) Bolesti cirkulacijskog sustava,70
2012,Broj,Oba spola,40-44,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",38
2012,Broj,Oba spola,40-44,Nepoznato,7
2012,Broj,Oba spola,40-44,(G00-G99) Bolesti nervnog sustava,6
2012,Broj,Oba spola,40-44,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",5
2012,Broj,M,40-44,(J00-J99) Bolesti respiratornog sustava,0
2012,Broj,M,40-44,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2012,Broj,M,40-44,(H00-H59) Bolesti oka,0
2012,Broj,M,40-44,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2012,Broj,M,40-44,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2012,Broj,M,40-44,(L00-L99) Bolesti kože i potkožnog tkiva,0
2012,Broj,M,40-44,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,M,40-44,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",1
2012,Broj,M,40-44,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1
2012,Broj,M,40-44,(A00-B99) Zarazne i parazitarne bolesti,2
2012,Broj,M,40-44,(G00-G99) Bolesti nervnog sustava,2
2012,Broj,M,40-44,(N00-N99) Bolesti genitalno-urinarnog sustava,3
2012,Broj,M,40-44,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",4
2012,Broj,M,40-44,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",32
2012,Broj,M,40-44,(I00-I99) Bolesti cirkulacijskog sustava,58
2012,Broj,M,40-44,"(C00-C97,D00-D48) Neoplazme",38
2012,Broj,M,40-44,(K00-K93) Bolesti digestivnog sustava,14
2012,Broj,M,40-44,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",7
2012,Broj,M,40-44,Nepoznato,5
2012,Broj,Ž,40-44,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,Ž,40-44,(L00-L99) Bolesti kože i potkožnog tkiva,0
2012,Broj,Ž,40-44,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2012,Broj,Ž,40-44,(H00-H59) Bolesti oka,0
2012,Broj,Ž,40-44,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2012,Broj,Ž,40-44,(A00-B99) Zarazne i parazitarne bolesti,0
2012,Broj,Ž,40-44,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",1
2012,Broj,Ž,40-44,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1
2012,Broj,Ž,40-44,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,1
2012,Broj,Ž,40-44,(N00-N99) Bolesti genitalno-urinarnog sustava,1
2012,Broj,Ž,40-44,(F00-F99) Duševni poremećaji i poremećaji ponašanja,2
2012,Broj,Ž,40-44,(K00-K93) Bolesti digestivnog sustava,2
2012,Broj,Ž,40-44,Nepoznato,2
2012,Broj,Ž,40-44,(J00-J99) Bolesti respiratornog sustava,3
2012,Broj,Ž,40-44,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",4
2012,Broj,Ž,40-44,(G00-G99) Bolesti nervnog sustava,4
2012,Broj,Ž,40-44,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",6
2012,Broj,Ž,40-44,(I00-I99) Bolesti cirkulacijskog sustava,12
2012,Broj,Ž,40-44,"(C00-C97,D00-D48) Neoplazme",42
2012,Broj,Oba spola,45-49,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,Oba spola,45-49,(L00-L99) Bolesti kože i potkožnog tkiva,0
2012,Broj,Oba spola,45-49,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2012,Broj,Oba spola,45-49,(H00-H59) Bolesti oka,0
2012,Broj,Oba spola,45-49,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2012,Broj,Oba spola,45-49,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",1
2012,Broj,Oba spola,45-49,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,3
2012,Broj,Oba spola,45-49,(G00-G99) Bolesti nervnog sustava,13
2012,Broj,Oba spola,45-49,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",9
2012,Broj,Oba spola,45-49,Nepoznato,9
2012,Broj,Oba spola,45-49,(K00-K93) Bolesti digestivnog sustava,27
2012,Broj,Oba spola,45-49,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",12
2012,Broj,Oba spola,45-49,"(C00-C97,D00-D48) Neoplazme",163
2012,Broj,Oba spola,45-49,(I00-I99) Bolesti cirkulacijskog sustava,169
2012,Broj,Oba spola,45-49,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",44
2012,Broj,Oba spola,45-49,(J00-J99) Bolesti respiratornog sustava,7
2012,Broj,Oba spola,45-49,(N00-N99) Bolesti genitalno-urinarnog sustava,6
2012,Broj,Oba spola,45-49,(A00-B99) Zarazne i parazitarne bolesti,5
2012,Broj,Oba spola,45-49,(F00-F99) Duševni poremećaji i poremećaji ponašanja,5
2012,Broj,M,45-49,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2012,Broj,M,45-49,(H00-H59) Bolesti oka,0
2012,Broj,M,45-49,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2012,Broj,M,45-49,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2012,Broj,M,45-49,(L00-L99) Bolesti kože i potkožnog tkiva,0
2012,Broj,M,45-49,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,M,45-49,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,1
2012,Broj,M,45-49,(A00-B99) Zarazne i parazitarne bolesti,4
2012,Broj,M,45-49,(J00-J99) Bolesti respiratornog sustava,4
2012,Broj,M,45-49,(N00-N99) Bolesti genitalno-urinarnog sustava,4
2012,Broj,M,45-49,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",38
2012,Broj,M,45-49,(I00-I99) Bolesti cirkulacijskog sustava,105
2012,Broj,M,45-49,"(C00-C97,D00-D48) Neoplazme",86
2012,Broj,M,45-49,(K00-K93) Bolesti digestivnog sustava,24
2012,Broj,M,45-49,(G00-G99) Bolesti nervnog sustava,11
2012,Broj,M,45-49,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",7
2012,Broj,M,45-49,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",6
2012,Broj,M,45-49,(F00-F99) Duševni poremećaji i poremećaji ponašanja,5
2012,Broj,M,45-49,Nepoznato,5
2012,Broj,Ž,45-49,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2012,Broj,Ž,45-49,(L00-L99) Bolesti kože i potkožnog tkiva,0
2012,Broj,Ž,45-49,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2012,Broj,Ž,45-49,(H00-H59) Bolesti oka,0
2012,Broj,Ž,45-49,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2012,Broj,Ž,45-49,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2012,Broj,Ž,45-49,(A00-B99) Zarazne i parazitarne bolesti,1
2012,Broj,Ž,45-49,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",1
2012,Broj,Ž,45-49,(G00-G99) Bolesti nervnog sustava,2
2012,Broj,Ž,45-49,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,2
2012,Broj,Ž,45-49,(N00-N99) Bolesti genitalno-urinarnog sustava,2
2012,Broj,Ž,45-49,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",3
2012,Broj,Ž,45-49,(J00-J99) Bolesti respiratornog sustava,3
2012,Broj,Ž,45-49,(K00-K93) Bolesti digestivnog sustava,3
2012,Broj,Ž,45-49,Nepoznato,4
2012,Broj,Ž,45-49,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",5
