Year,UNIT_MEASURE,Пол,Старосна доб,Узрок смрти,Value
2012,Број,M,40-44,(Л00-Л99) Болести коже и поткожног ткива,0.0
2012,Број,M,40-44,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2012,Број,M,40-44,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",1.0
2012,Број,M,40-44,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,1.0
2012,Број,M,40-44,(А00-Б99) Заразне и паразитарне болести,2.0
2012,Број,M,40-44,(Г00-Г99) Болести нервног система,2.0
2012,Број,M,40-44,(Н00-Н99) Болести генитално-уринарног система,3.0
2012,Број,M,40-44,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",4.0
2012,Број,M,40-44,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",32.0
2012,Број,M,40-44,(И00-И99) Болести циркулацијског система,58.0
2012,Број,M,40-44,"(Ц00-Ц97,Д00-Д48) Неоплазме",38.0
2012,Број,M,40-44,(К00-К93) Болести дигестивног система,14.0
2012,Број,M,40-44,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",7.0
2012,Број,M,40-44,Непознато,5.0
2012,Број,Ж,40-44,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2012,Број,Ж,40-44,(Л00-Л99) Болести коже и поткожног ткива,0.0
2012,Број,Ж,40-44,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
2012,Број,Ж,40-44,(Х00-Х59) Болести ока,0.0
2012,Број,Ж,40-44,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2012,Број,Ж,40-44,(А00-Б99) Заразне и паразитарне болести,0.0
2012,Број,Ж,40-44,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",1.0
2012,Број,Ж,40-44,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",1.0
2012,Број,Ж,40-44,(М00-М99) Болести мускулоскелетног система и везивног ткива,1.0
2012,Број,Ж,40-44,(Н00-Н99) Болести генитално-уринарног система,1.0
2012,Број,Ж,40-44,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,2.0
2012,Број,Ж,40-44,(К00-К93) Болести дигестивног система,2.0
2012,Број,Ж,40-44,Непознато,2.0
2012,Број,Ж,40-44,(Ј00-Ј99) Болести респираторног система,3.0
2012,Број,Ж,40-44,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",4.0
2012,Број,Ж,40-44,(Г00-Г99) Болести нервног система,4.0
2012,Број,Ж,40-44,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",6.0
2012,Број,Ж,40-44,(И00-И99) Болести циркулацијског система,12.0
2012,Број,Ж,40-44,"(Ц00-Ц97,Д00-Д48) Неоплазме",42.0
2012,Број,Оба пола,45-49,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2012,Број,Оба пола,45-49,(Л00-Л99) Болести коже и поткожног ткива,0.0
2012,Број,Оба пола,45-49,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
2012,Број,Оба пола,45-49,(Х00-Х59) Болести ока,0.0
2012,Број,Оба пола,45-49,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2012,Број,Оба пола,45-49,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",1.0
2012,Број,Оба пола,45-49,(М00-М99) Болести мускулоскелетног система и везивног ткива,3.0
2012,Број,Оба пола,45-49,(Г00-Г99) Болести нервног система,13.0
2012,Број,Оба пола,45-49,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",9.0
2012,Број,Оба пола,45-49,Непознато,9.0
2012,Број,Оба пола,45-49,(К00-К93) Болести дигестивног система,27.0
2012,Број,Оба пола,45-49,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",12.0
2012,Број,Оба пола,45-49,"(Ц00-Ц97,Д00-Д48) Неоплазме",163.0
2012,Број,Оба пола,45-49,(И00-И99) Болести циркулацијског система,169.0
2012,Број,Оба пола,45-49,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",44.0
2012,Број,Оба пола,45-49,(Ј00-Ј99) Болести респираторног система,7.0
2012,Број,Оба пола,45-49,(Н00-Н99) Болести генитално-уринарног система,6.0
2012,Број,Оба пола,45-49,(А00-Б99) Заразне и паразитарне болести,5.0
2012,Број,Оба пола,45-49,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,5.0
2012,Број,M,45-49,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2012,Број,M,45-49,(Х00-Х59) Болести ока,0.0
2012,Број,M,45-49,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2012,Број,M,45-49,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
